rt,choice,correct,dr,drt,participant
0.1827,2,0,0,,S1
0.458,1,1,0,,S1
0.4342,2,1,0,,S1
0.3655,2,1,0,,S1
0.37389999999999995,2,1,0,,S1
0.3356,2,0,0,,S1
0.3827,2,1,0,,S1
0.38980000000000004,2,1,0,,S1
0.3763,2,0,0,,S1
0.37839999999999996,2,0,0,,S1
0.381,1,1,0,,S1
0.38880000000000003,1,1,0,,S1
0.2749,1,1,0,,S1
0.523,2,1,0,,S1
0.5681,2,1,0,,S1
0.36210000000000003,2,1,0,,S1
0.3436,2,1,0,,S1
0.3578,2,1,0,,S1
0.4065,2,0,1,0.1235,S1
0.49510000000000004,2,1,0,,S1
0.3216,1,1,0,,S1
0.4142,2,0,0,,S1
0.3359,1,1,0,,S1
0.43339999999999995,1,1,0,,S1
0.4014,2,0,0,,S1
0.37289999999999995,1,0,0,,S1
0.1693,2,1,0,,S1
0.4719,2,1,0,,S1
0.4079,2,1,0,,S1
0.3692,2,0,0,,S1
0.3528,2,0,0,,S1
0.4487,2,1,0,,S1
0.43439999999999995,1,1,0,,S1
0.377,2,1,0,,S1
0.3471,1,0,0,,S1
0.078,2,1,0,,S1
0.4397,2,1,0,,S1
0.377,2,1,0,,S1
0.3369,2,1,0,,S1
0.30119999999999997,2,1,0,,S1
0.386,2,1,0,,S1
0.3152,2,0,0,,S1
0.4001,2,0,1,0.2348,S1
0.456,1,1,0,,S1
0.3664,1,1,0,,S1
0.3732,1,0,0,,S1
0.43839999999999996,1,0,1,0.0857,S1
0.478,1,1,0,,S1
0.3723,2,1,0,,S1
0.3265,1,0,0,,S1
0.053399999999999996,2,0,0,,S1
0.5562,1,1,0,,S1
0.5425,2,1,0,,S1
0.4013,2,1,0,,S1
0.526,1,1,0,,S1
0.4819,2,1,0,,S1
0.4059,2,1,0,,S1
0.3982,2,0,0,,S1
0.42460000000000003,2,1,0,,S1
0.3875,1,1,0,,S1
0.4963,2,1,0,,S1
0.5211,1,1,0,,S1
0.36989999999999995,2,1,0,,S1
0.3695,2,1,0,,S1
0.5596,1,1,0,,S1
0.4173,2,0,0,,S1
0.3349,1,1,0,,S1
0.4013,1,1,0,,S1
0.4721,2,1,0,,S1
0.44889999999999997,2,1,0,,S1
0.44580000000000003,2,1,0,,S1
0.37089999999999995,2,1,0,,S1
0.4485,1,1,0,,S1
0.4145,1,1,0,,S1
0.3552,2,1,0,,S1
0.5053,2,1,0,,S1
0.4103,2,1,0,,S1
0.42019999999999996,1,1,0,,S1
0.3785,2,1,0,,S1
0.48169999999999996,1,1,0,,S1
0.3628,2,1,0,,S1
0.44189999999999996,1,1,0,,S1
0.3748,2,0,0,,S1
0.39130000000000004,2,0,0,,S1
0.5114,2,1,0,,S1
0.43210000000000004,2,1,0,,S1
0.3837,2,1,0,,S1
0.42669999999999997,2,0,0,,S1
0.4089,1,1,0,,S1
0.4317,1,1,0,,S1
0.4093,1,1,0,,S1
0.4619,2,1,0,,S1
0.44580000000000003,1,1,0,,S1
0.4512,1,0,0,,S1
0.3407,2,0,0,,S1
0.4238,1,1,0,,S1
0.4962,1,1,0,,S1
0.44630000000000003,1,1,0,,S1
0.4973,2,1,0,,S1
0.4001,2,1,0,,S1
0.502,2,1,0,,S1
0.3991,2,1,0,,S1
0.3708,2,1,1,0.2454,S1
0.593,2,1,0,,S1
0.3947,2,1,0,,S1
0.4269,1,1,0,,S1
0.4382,1,0,0,,S1
0.307,2,1,0,,S1
0.31489999999999996,2,1,0,,S1
0.5161,1,1,0,,S1
0.4121,1,1,0,,S1
0.4183,1,1,0,,S1
0.3482,1,1,0,,S1
0.4118,2,1,0,,S1
0.4362,2,1,0,,S1
0.3841,2,1,0,,S1
0.37489999999999996,2,1,0,,S1
0.3737,2,1,0,,S1
0.3528,2,1,0,,S1
0.37760000000000005,2,1,0,,S1
0.4699,2,1,0,,S1
0.45130000000000003,2,0,0,,S1
0.4612,1,1,0,,S1
0.4719,1,1,0,,S1
0.3648,1,1,0,,S1
0.4317,1,1,0,,S1
0.401,2,0,1,0.040299999999999996,S1
0.4017,1,1,0,,S1
0.39339999999999997,2,0,0,,S1
0.399,1,1,0,,S1
0.6799,2,1,0,,S1
0.4485,2,1,0,,S1
0.37389999999999995,2,1,0,,S1
0.3988,2,1,0,,S1
0.3605,2,1,0,,S1
0.3931,2,1,0,,S1
0.3943,2,0,0,,S1
0.4136,1,1,0,,S1
0.4179,2,1,0,,S1
0.4111,1,1,0,,S1
0.4078,1,0,0,,S1
0.412,1,1,0,,S1
0.39230000000000004,2,1,0,,S1
0.42560000000000003,2,0,0,,S1
0.4415,2,0,0,,S1
0.5002,1,1,0,,S1
0.5346000000000001,2,1,0,,S1
0.4239,1,1,0,,S1
0.36989999999999995,2,0,0,,S1
0.4732,2,1,0,,S1
0.4012,1,1,0,,S1
0.38280000000000003,1,1,0,,S1
0.36819999999999997,1,1,0,,S1
0.43010000000000004,1,1,0,,S1
0.38830000000000003,1,1,0,,S1
0.3551,2,0,0,,S1
0.3675,1,1,0,,S1
0.5839,1,1,0,,S1
0.4687,1,1,0,,S1
0.39139999999999997,1,1,1,0.2026,S1
0.5226000000000001,1,0,0,,S1
0.518,2,1,0,,S1
0.37539999999999996,2,1,0,,S1
0.43660000000000004,2,1,0,,S1
0.37389999999999995,2,1,0,,S1
0.36319999999999997,2,1,0,,S1
0.3949,1,1,0,,S1
0.4055,2,1,0,,S1
0.38780000000000003,2,1,0,,S1
0.3986,1,1,0,,S1
0.3743,2,1,0,,S1
0.44339999999999996,2,1,0,,S1
0.4599,1,1,0,,S1
0.37439999999999996,1,1,0,,S1
0.4323,2,0,0,,S1
0.3881,1,1,0,,S1
0.3993,1,1,0,,S1
0.5086,2,1,0,,S1
0.37289999999999995,2,1,0,,S1
0.4472,2,1,0,,S1
0.4482,2,1,0,,S1
0.3359,2,0,0,,S1
0.3464,2,1,0,,S1
0.29710000000000003,2,0,0,,S1
0.3985,1,1,0,,S1
0.38089999999999996,1,0,0,,S1
0.3847,1,1,0,,S1
0.42910000000000004,1,1,0,,S1
0.3875,1,1,0,,S1
0.42319999999999997,1,0,0,,S1
0.31689999999999996,2,1,0,,S1
0.37660000000000005,2,1,0,,S1
0.4614,1,1,0,,S1
0.3836,2,0,0,,S1
0.4008,2,0,0,,S1
0.3715,1,1,0,,S1
0.43860000000000005,2,0,1,0.0078,S1
0.5099,2,1,0,,S1
0.43560000000000004,1,1,0,,S1
0.3718,2,0,0,,S1
0.31310000000000004,1,1,0,,S1
0.345,1,1,0,,S1
0.3949,1,0,0,,S1
0.5233,2,1,0,,S1
0.4031,2,0,0,,S1
0.3496,1,0,0,,S1
0.365,2,1,0,,S1
0.3962,2,1,0,,S1
0.4789,1,1,0,,S1
0.3328,1,0,0,,S1
0.3782,1,1,0,,S1
0.4947,1,1,1,0.2412,S1
0.4914,2,1,0,,S1
0.3877,2,1,0,,S1
0.43260000000000004,2,1,0,,S1
0.37260000000000004,1,0,0,,S1
0.3364,2,1,0,,S1
0.3917,2,1,0,,S1
0.4015,1,1,0,,S1
0.4136,1,1,0,,S1
0.2885,1,1,0,,S1
0.3367,1,1,0,,S1
0.30519999999999997,1,0,0,,S1
0.3335,2,0,0,,S1
0.36560000000000004,2,0,0,,S1
0.3707,1,0,0,,S1
0.4578,2,0,0,,S1
0.3431,1,0,0,,S1
0.3807,2,1,0,,S1
0.3782,2,1,0,,S1
0.386,2,1,0,,S1
0.3593,2,0,0,,S1
0.3389,2,1,0,,S1
0.3575,2,0,0,,S1
0.4537,1,1,0,,S1
0.39030000000000004,2,1,0,,S1
0.455,2,1,0,,S1
0.4298,2,1,0,,S1
0.4107,2,1,0,,S1
0.3812,2,1,0,,S1
0.42660000000000003,2,0,0,,S1
0.3773,2,1,0,,S1
0.38130000000000003,2,0,0,,S1
0.36860000000000004,2,1,0,,S1
0.4132,2,1,0,,S1
0.35619999999999996,2,1,0,,S1
0.3419,2,0,0,,S1
0.4722,1,1,0,,S1
0.4105,1,0,1,0.0837,S1
0.48319999999999996,1,0,0,,S1
0.0587,2,0,0,,S1
0.5235,2,1,0,,S1
0.3956,2,1,0,,S1
0.4579,1,1,0,,S1
0.439,2,1,0,,S1
0.3295,2,1,0,,S1
0.4492,2,1,0,,S1
0.3333,2,1,0,,S1
0.3281,2,0,0,,S1
0.3959,2,1,0,,S1
0.3963,2,1,0,,S1
0.38430000000000003,2,1,0,,S1
0.4167,1,1,0,,S1
0.36819999999999997,1,1,0,,S1
0.3569,1,1,0,,S1
0.394,2,1,0,,S1
0.4114,1,1,0,,S1
0.4075,2,1,0,,S1
0.4012,2,1,0,,S1
0.3921,2,0,0,,S1
0.4018,2,0,0,,S1
0.4145,1,1,0,,S1
0.32539999999999997,1,1,0,,S1
0.38780000000000003,1,1,0,,S1
0.3727,1,1,0,,S1
0.3728,1,1,0,,S1
0.3448,1,1,0,,S1
0.3624,1,0,0,,S1
0.41910000000000003,2,0,0,,S1
0.3429,1,0,0,,S1
0.5462,2,0,0,,S1
0.5886,1,0,0,,S1
0.6607999999999999,2,1,0,,S1
0.3952,2,1,0,,S1
0.39180000000000004,2,1,0,,S1
0.4007,2,1,0,,S1
0.4408,1,1,0,,S1
0.3574,1,1,0,,S1
0.4146,2,1,0,,S1
0.4186,2,1,0,,S1
0.3907,1,1,0,,S1
0.5235,1,1,0,,S1
0.37389999999999995,1,1,0,,S1
0.4365,2,1,0,,S1
0.4446,1,1,0,,S1
0.4592,1,0,0,,S1
0.32089999999999996,2,0,0,,S1
0.4692,2,0,1,0.022,S1
0.4435,1,1,0,,S1
0.4086,2,1,0,,S1
0.38130000000000003,2,0,0,,S1
0.381,1,1,0,,S1
0.36369999999999997,2,1,0,,S1
0.3604,1,0,0,,S1
0.1641,2,1,0,,S1
0.8154,2,0,0,,S1
0.5354,2,1,0,,S1
0.4304,2,1,0,,S1
0.3798,2,1,0,,S1
0.48,1,1,0,,S1
0.0,1,0,0,,S1
0.5217,2,1,0,,S1
0.368,2,0,0,,S1
0.3762,2,1,0,,S1
0.3398,2,1,0,,S1
0.3788,2,0,0,,S1
0.43060000000000004,2,0,0,,S1
0.3867,1,1,0,,S1
0.3715,1,1,1,0.205,S1
0.5512999999999999,2,1,0,,S1
0.355,1,0,0,,S1
0.10790000000000001,2,1,0,,S1
0.5028,1,0,0,,S1
0.3807,2,0,0,,S1
0.31760000000000005,1,0,0,,S1
0.3102,1,0,0,,S1
0.1992,2,0,0,,S1
0.6107,2,1,0,,S1
0.3732,2,1,0,,S1
0.361,2,0,0,,S1
0.349,2,1,0,,S1
0.36769999999999997,2,1,0,,S1
0.3462,2,0,0,,S1
0.3507,1,1,0,,S1
0.2985,1,0,0,,S1
0.43739999999999996,1,1,0,,S1
0.3926,1,1,0,,S1
0.4198,2,1,0,,S1
0.4305,1,1,0,,S1
0.4039,1,1,0,,S1
0.37339999999999995,1,1,0,,S1
0.3768,1,0,0,,S1
0.1584,2,0,0,,S1
0.5019,2,0,0,,S1
0.36769999999999997,1,1,0,,S1
0.4696,2,1,0,,S1
0.4455,2,1,0,,S1
0.3916,1,1,0,,S1
0.396,1,1,0,,S1
0.5081,2,1,0,,S1
0.44380000000000003,2,1,0,,S1
0.38989999999999997,2,0,1,0.1135,S1
0.5165,1,1,0,,S1
0.456,2,1,0,,S1
0.4006,2,1,0,,S1
0.3442,1,1,0,,S1
0.42610000000000003,2,0,0,,S1
0.44389999999999996,1,0,0,,S1
0.4442,1,1,0,,S1
0.4531,1,1,0,,S1
0.3961,1,1,0,,S1
0.4977,2,1,0,,S1
0.391,2,1,0,,S1
0.32630000000000003,2,1,0,,S1
0.4093,1,1,0,,S1
0.4569,2,1,0,,S1
0.4767,1,1,0,,S1
0.39380000000000004,2,1,0,,S1
0.38689999999999997,2,1,0,,S1
0.3817,2,1,0,,S1
0.3595,2,0,0,,S1
0.49410000000000004,1,1,0,,S1
0.5273,1,1,0,,S1
0.5457000000000001,2,1,0,,S1
0.4055,1,1,0,,S1
0.0335,1,0,0,,S1
0.44110000000000005,1,1,0,,S1
0.4977,1,1,0,,S1
0.3785,1,0,0,,S1
0.37010000000000004,1,1,0,,S1
0.4622,2,0,0,,S1
0.383,1,0,0,,S1
0.3793,2,1,0,,S1
0.5154,1,1,0,,S1
0.48269999999999996,2,1,0,,S1
0.4118,2,1,0,,S1
0.4823,2,0,0,,S1
0.3654,1,0,0,,S1
0.5745,1,1,0,,S1
0.3548,2,1,0,,S1
0.4505,1,0,1,0.0,S1
0.48310000000000003,1,1,0,,S1
0.364,2,0,0,,S1
0.3932,1,1,0,,S1
0.4029,2,1,0,,S1
0.3773,2,1,0,,S1
0.4687,1,1,0,,S1
0.4078,1,1,0,,S1
0.4412,2,1,0,,S1
0.3643,2,0,0,,S1
0.3941,1,1,0,,S1
0.43589999999999995,1,0,0,,S1
0.4114,1,1,0,,S1
0.4029,2,1,0,,S1
0.4068,2,0,0,,S1
0.4342,2,0,0,,S1
0.4335,2,1,0,,S1
0.3479,1,1,0,,S1
0.3993,1,0,0,,S1
0.2521,2,1,0,,S1
0.4011,2,0,0,,S1
0.4783,2,1,0,,S1
0.4079,1,1,0,,S1
0.4175,2,1,0,,S1
0.4568,2,1,0,,S1
0.3384,2,1,0,,S1
0.3979,2,1,0,,S1
0.349,2,1,0,,S1
0.5668,1,1,0,,S1
0.38839999999999997,2,1,0,,S1
0.35810000000000003,2,0,0,,S1
0.2924,1,1,0,,S1
0.3674,2,0,0,,S1
0.4671,1,1,0,,S1
0.37310000000000004,1,1,0,,S1
0.456,2,0,0,,S1
0.5447000000000001,2,0,0,,S1
0.49269999999999997,2,1,0,,S1
0.4774,2,1,0,,S1
0.4572,1,1,0,,S1
0.4743,2,1,0,,S1
0.4355,1,1,0,,S1
0.4355,1,1,0,,S1
0.4239,1,1,0,,S1
0.5323,2,1,0,,S1
0.4172,1,1,0,,S1
0.4975,1,1,0,,S1
0.48160000000000003,2,1,0,,S1
0.4714,2,1,0,,S1
0.4084,2,1,0,,S1
0.43439999999999995,1,1,0,,S1
0.3946,2,1,0,,S1
0.487,2,0,1,0.0583,S1
0.4455,2,1,0,,S1
0.37039999999999995,1,1,0,,S1
0.36660000000000004,1,0,0,,S1
0.3931,1,1,0,,S1
0.5388999999999999,2,1,0,,S1
0.399,2,1,0,,S1
0.0733,2,1,0,,S1
0.446,1,1,0,,S1
0.6093999999999999,1,0,0,,S1
0.4148,2,0,0,,S1
0.4766,1,0,0,,S1
0.4433,1,1,0,,S1
0.418,2,1,0,,S1
0.4477,2,1,0,,S1
0.4736,2,1,0,,S1
0.4174,2,1,0,,S1
0.4362,2,1,0,,S1
0.4089,2,1,0,,S1
0.37510000000000004,2,1,0,,S1
0.48560000000000003,2,1,0,,S1
0.4022,2,1,0,,S1
0.5197999999999999,1,1,0,,S1
0.3852,1,1,0,,S1
0.3225,1,1,0,,S1
0.4481,2,1,0,,S1
0.3964,1,1,0,,S1
0.38189999999999996,1,0,0,,S1
0.5098,2,1,0,,S1
0.3959,1,1,0,,S1
0.5335,1,1,0,,S1
0.43689999999999996,2,1,0,,S1
0.4835,2,1,0,,S1
0.4744,1,1,1,0.2391,S1
0.5452,1,1,0,,S1
0.4963,1,1,0,,S1
0.4461,1,1,0,,S1
0.4085,1,0,0,,S1
0.5886,2,0,0,,S1
0.578,2,1,0,,S1
0.4392,2,1,0,,S1
0.4746,1,1,0,,S1
0.4112,2,1,0,,S1
0.372,2,1,0,,S1
0.5357999999999999,1,1,0,,S1
0.4229,2,0,0,,S1
0.4405,2,1,0,,S1
0.43289999999999995,2,1,0,,S1
0.3679,2,1,0,,S1
0.4515,2,0,0,,S1
0.37960000000000005,2,1,0,,S1
0.37960000000000005,2,0,0,,S1
0.4567,1,1,0,,S1
0.4704,2,1,0,,S1
0.391,2,1,0,,S1
0.3532,2,0,1,0.1444,S1
0.4472,2,1,0,,S1
0.4481,1,1,0,,S1
0.389,2,1,0,,S1
0.4609,2,1,0,,S1
0.3986,2,0,0,,S1
0.42260000000000003,2,1,0,,S1
0.4735,1,1,0,,S1
0.4432,2,1,0,,S1
0.5237,1,1,0,,S1
0.54,1,0,0,,S1
0.5084,1,1,0,,S1
0.408,1,1,0,,S1
0.4183,1,1,0,,S1
0.5341,2,1,0,,S1
0.3905,2,1,0,,S1
0.4071,2,1,0,,S1
0.376,2,1,0,,S1
0.4692,1,1,0,,S1
0.42169999999999996,2,1,0,,S1
0.44010000000000005,1,1,0,,S1
0.3872,2,1,0,,S1
0.4218,2,0,0,,S1
0.439,1,1,0,,S1
0.379,2,1,0,,S1
0.36219999999999997,1,1,0,,S1
0.4743,1,1,0,,S1
0.4337,2,1,0,,S1
0.016300000000000002,2,1,0,,S1
0.45580000000000004,2,1,0,,S1
0.4665,1,0,0,,S1
0.4609,2,1,0,,S1
0.5324,1,1,0,,S1
0.4308,1,1,0,,S1
0.5835,2,1,0,,S1
0.5078,2,1,0,,S1
0.44039999999999996,1,1,0,,S1
0.6137,2,1,0,,S1
0.43689999999999996,1,1,0,,S1
0.38530000000000003,2,1,0,,S1
0.4046,1,1,0,,S1
0.3872,2,0,0,,S1
0.48119999999999996,1,1,0,,S1
0.4647,2,1,0,,S1
0.449,2,1,0,,S1
0.5983999999999999,2,0,0,,S1
0.4802,1,1,0,,S1
0.4691,2,0,0,,S1
0.44239999999999996,1,1,0,,S1
0.44980000000000003,1,1,0,,S1
0.444,2,1,0,,S1
0.3926,2,1,0,,S1
0.4707,1,1,0,,S1
0.3802,2,1,0,,S1
0.38230000000000003,2,1,0,,S1
0.5211,1,1,0,,S1
0.4635,2,1,0,,S1
0.4255,2,0,0,,S1
0.4663,1,1,0,,S1
0.3881,2,1,0,,S1
0.3897,2,1,0,,S1
0.441,2,1,0,,S1
0.4607,2,0,0,,S1
0.4472,2,1,0,,S1
0.4195,2,1,0,,S1
0.4764,2,1,0,,S1
0.4163,1,1,0,,S1
0.401,2,1,0,,S1
0.3907,2,1,0,,S1
0.37639999999999996,2,1,0,,S1
0.3927,2,1,0,,S1
0.3941,1,1,0,,S1
0.4059,1,0,0,,S1
0.3532,2,1,0,,S1
0.3886,2,0,0,,S1
0.4189,2,1,0,,S1
0.4155,1,1,0,,S1
0.3683,2,1,0,,S1
0.3979,1,1,0,,S1
0.32439999999999997,2,1,0,,S1
0.4561,1,1,0,,S1
0.3506,2,1,0,,S1
0.3564,1,1,0,,S1
0.3524,2,1,0,,S1
0.42769999999999997,1,1,0,,S1
0.45630000000000004,1,1,0,,S1
0.4031,2,1,0,,S1
0.39039999999999997,2,1,0,,S1
0.43989999999999996,1,1,0,,S1
0.3629,2,1,0,,S1
0.3416,2,1,0,,S1
0.4388,2,0,0,,S1
0.4385,1,1,0,,S1
0.52,2,1,0,,S1
0.39130000000000004,2,1,0,,S1
0.5137,2,0,1,0.0439,S1
0.3996,2,1,0,,S1
0.4179,2,1,0,,S1
0.4264,2,1,0,,S1
0.421,2,1,0,,S1
0.4659,1,1,0,,S1
0.3855,2,1,0,,S1
0.38380000000000003,1,1,0,,S1
0.3542,2,1,0,,S1
0.38180000000000003,2,1,0,,S1
0.4487,1,1,0,,S1
0.37910000000000005,2,1,0,,S1
0.37560000000000004,2,0,0,,S1
0.434,2,1,0,,S1
0.4163,1,1,0,,S1
0.3549,2,0,0,,S1
0.3992,1,1,0,,S1
0.3793,2,1,0,,S1
0.4118,1,1,0,,S1
0.3508,1,1,0,,S1
0.3865,2,1,0,,S1
0.4674,1,1,0,,S1
0.402,2,1,0,,S1
0.38589999999999997,2,1,0,,S1
0.38680000000000003,1,0,0,,S1
0.3448,2,1,0,,S1
0.43410000000000004,1,1,0,,S1
0.4053,2,0,0,,S1
0.3394,1,1,0,,S1
0.3357,2,0,0,,S1
0.6289,2,1,1,0.0031,S1
0.42610000000000003,2,0,0,,S1
0.38289999999999996,1,0,0,,S1
0.39139999999999997,1,1,0,,S1
0.4378,2,1,0,,S1
0.4177,2,1,0,,S1
0.42710000000000004,2,1,0,,S1
0.44730000000000003,2,1,0,,S1
0.4001,1,1,0,,S1
0.3752,1,1,0,,S1
0.3334,1,1,0,,S1
0.3376,1,1,0,,S1
0.4188,1,1,0,,S1
0.4122,2,0,0,,S1
0.5137,1,1,0,,S1
0.42010000000000003,1,0,0,,S1
0.4317,2,1,0,,S1
0.4204,2,1,0,,S1
0.4228,1,1,0,,S1
0.4096,1,1,0,,S1
0.4167,1,1,0,,S1
0.4402,2,1,0,,S1
0.3614,2,1,0,,S1
0.3722,1,1,0,,S1
0.48819999999999997,1,1,0,,S1
0.44360000000000005,1,1,1,0.2292,S1
0.4795,1,1,0,,S1
0.4497,1,1,0,,S1
0.36719999999999997,1,1,0,,S1
0.3718,1,1,0,,S1
0.37710000000000005,1,0,0,,S1
0.4162,1,1,0,,S1
0.3875,2,1,0,,S1
0.436,2,0,0,,S1
0.5852999999999999,2,0,0,,S1
0.48510000000000003,1,0,0,,S1
0.44489999999999996,2,0,0,,S1
0.4622,1,1,0,,S1
0.4239,2,1,0,,S1
0.43710000000000004,1,1,0,,S1
0.4793,2,1,0,,S1
0.3979,2,1,0,,S1
0.43,2,1,0,,S1
0.38789999999999997,2,1,0,,S1
0.3942,2,1,0,,S1
0.3955,2,1,0,,S1
0.5662999999999999,2,0,0,,S1
0.4723,2,1,0,,S1
0.4104,2,1,0,,S1
0.365,1,1,0,,S1
0.43160000000000004,2,1,0,,S1
0.5009,2,1,0,,S1
0.5012,1,1,0,,S1
0.43019999999999997,2,1,0,,S1
0.0,2,1,0,,S1
0.49760000000000004,1,1,0,,S1
0.4327,1,1,0,,S1
0.4425,2,1,0,,S1
0.4038,1,1,0,,S1
0.3973,1,0,0,,S1
0.373,2,1,0,,S1
0.4327,2,1,0,,S1
0.4099,1,1,0,,S1
0.3755,2,1,0,,S1
0.37710000000000005,1,1,0,,S1
0.36710000000000004,2,1,0,,S1
0.3742,1,1,0,,S1
0.3352,2,0,0,,S1
0.4233,1,1,0,,S1
0.4412,2,1,0,,S1
0.36889999999999995,1,1,0,,S1
0.532,2,1,0,,S1
0.3862,2,1,0,,S1
0.4026,2,0,0,,S1
0.43119999999999997,1,1,0,,S1
0.4045,2,1,0,,S1
0.346,1,1,0,,S1
0.45589999999999997,2,0,1,0.031100000000000003,S1
0.4024,1,1,0,,S1
0.44310000000000005,2,1,0,,S1
0.4006,1,1,0,,S1
0.4143,1,1,0,,S1
0.4269,2,1,0,,S1
0.4151,2,0,1,0.0724,S1
0.4664,1,1,0,,S1
0.4943,1,1,0,,S1
0.3897,1,1,0,,S1
0.5131,2,1,0,,S1
0.4128,1,1,0,,S1
0.403,2,1,0,,S1
0.4097,2,1,0,,S1
0.3743,1,1,0,,S1
0.35860000000000003,1,1,0,,S1
0.37639999999999996,1,1,0,,S1
0.44489999999999996,2,1,0,,S1
0.36769999999999997,1,1,0,,S1
0.0159,1,1,0,,S1
0.48769999999999997,2,1,0,,S1
0.3847,1,1,0,,S1
0.3537,1,1,0,,S1
0.4138,1,0,0,,S1
0.42460000000000003,1,1,0,,S1
0.4002,1,1,0,,S1
0.4433,2,1,0,,S1
0.4171,2,1,0,,S1
0.4234,2,1,0,,S1
0.4495,1,1,0,,S1
0.4456,1,1,0,,S1
0.3534,1,1,0,,S1
0.3798,1,1,0,,S1
0.4209,1,1,0,,S1
0.3493,1,1,0,,S1
0.37060000000000004,1,0,0,,S1
0.394,1,0,0,,S1
0.29660000000000003,2,0,0,,S1
0.5048,2,1,0,,S1
0.3763,2,1,0,,S1
0.3595,2,1,0,,S1
0.36269999999999997,2,1,0,,S1
0.45589999999999997,1,1,0,,S1
0.43139999999999995,1,0,0,,S1
0.4269,1,1,0,,S1
0.38530000000000003,1,1,0,,S1
0.37539999999999996,1,0,0,,S1
0.38289999999999996,2,1,0,,S1
0.4097,1,1,0,,S1
0.5143,2,1,0,,S1
0.4338,2,1,0,,S1
0.3747,2,1,0,,S1
0.3668,2,0,0,,S1
0.5301,2,0,0,,S1
0.4825,2,1,0,,S1
0.4063,1,1,0,,S1
0.4368,1,0,0,,S1
0.5864,2,1,0,,S1
0.5213,2,1,0,,S1
0.38330000000000003,2,1,0,,S1
0.3683,2,0,0,,S1
0.43860000000000005,1,1,0,,S1
0.4452,2,1,0,,S1
0.4442,2,1,0,,S1
0.42810000000000004,2,1,0,,S1
0.5424,2,0,0,,S1
0.3964,1,1,0,,S1
0.4195,2,1,0,,S1
0.41910000000000003,1,1,0,,S1
0.37539999999999996,2,1,0,,S1
0.4569,1,1,0,,S1
0.3881,2,1,0,,S1
0.4145,2,1,0,,S1
0.4365,1,1,0,,S1
0.3802,2,0,0,,S1
0.3793,1,1,0,,S1
0.3635,1,1,0,,S1
0.4517,2,0,0,,S1
0.4337,2,1,0,,S1
0.41910000000000003,2,0,1,0.047700000000000006,S1
0.3917,1,1,0,,S1
0.38789999999999997,1,1,0,,S1
0.354,1,0,0,,S1
0.35910000000000003,1,1,0,,S1
0.4451,1,1,0,,S1
0.3362,1,1,0,,S1
0.43489999999999995,1,1,0,,S1
0.5174,2,1,0,,S1
0.4375,1,1,0,,S1
0.3852,2,1,0,,S1
0.3755,1,1,0,,S1
0.4101,2,0,1,0.0915,S1
0.4159,1,1,0,,S1
0.4804,1,1,0,,S1
0.3585,1,1,0,,S1
0.36419999999999997,1,1,0,,S1
0.5253,2,1,0,,S1
0.5026,2,1,0,,S1
0.3958,2,1,0,,S1
0.3778,1,1,0,,S1
0.429,1,1,0,,S1
0.4056,2,1,0,,S1
0.4646,2,1,0,,S1
0.3998,1,1,0,,S1
0.4669,2,1,0,,S1
0.386,1,1,0,,S1
0.4279,2,0,0,,S1
0.533,1,1,0,,S1
0.4588,1,0,0,,S1
0.4056,1,1,0,,S1
0.3712,2,1,0,,S1
0.4898,2,0,1,0.1221,S1
0.5438,2,1,0,,S1
0.43389999999999995,2,1,0,,S1
0.4049,1,1,0,,S1
0.418,2,1,0,,S1
0.4799,1,0,0,,S1
0.3917,1,1,0,,S1
0.4298,1,1,0,,S1
0.4681,2,1,0,,S1
0.4328,1,1,0,,S1
0.4522,1,1,0,,S1
0.4254,2,1,0,,S1
0.3402,1,1,0,,S1
0.49110000000000004,2,1,0,,S1
0.4614,2,1,0,,S1
0.38989999999999997,2,0,0,,S1
0.44139999999999996,1,1,0,,S1
0.3563,1,1,0,,S1
0.38639999999999997,1,0,0,,S1
0.3404,2,1,0,,S1
0.4566,2,1,0,,S1
0.39080000000000004,2,0,0,,S1
0.5271,2,1,0,,S1
0.4805,1,1,0,,S1
0.403,1,1,0,,S1
0.38839999999999997,2,1,0,,S1
0.446,2,1,0,,S1
0.4245,2,1,0,,S1
0.49339999999999995,1,1,0,,S1
0.4134,1,1,0,,S1
0.4667,2,1,0,,S1
0.4013,1,1,0,,S1
0.3772,1,0,0,,S1
0.4035,1,1,0,,S1
0.4264,2,1,0,,S1
0.4325,2,1,0,,S1
0.5757000000000001,2,1,0,,S1
0.515,2,0,0,,S1
0.4878,2,1,0,,S1
0.5375,2,1,0,,S1
0.4445,2,1,0,,S1
0.4682,2,1,0,,S1
0.4476,1,1,0,,S1
0.42210000000000003,2,1,0,,S1
0.4576,1,1,0,,S1
0.43410000000000004,2,1,0,,S1
0.4482,1,0,0,,S1
0.255,2,1,0,,S1
0.4729,2,1,0,,S1
0.3982,2,1,0,,S1
0.5818,2,1,0,,S1
0.4814,1,1,0,,S1
0.4017,1,1,0,,S1
0.4165,2,1,0,,S1
0.38839999999999997,2,1,0,,S1
0.3585,2,1,0,,S1
0.4526,1,1,0,,S1
0.5605,1,1,0,,S1
0.4274,2,1,0,,S1
0.4209,2,0,0,,S1
0.5364,1,1,0,,S1
0.39289999999999997,1,1,0,,S1
0.45230000000000004,1,1,0,,S1
